MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%,Rk,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru
657053,16929,Touki Toussaint,- - -,27,2023,384,0.22135417,948,173.3,768,3190,4.153645833333333,1870,0.5666666666666667,0.304,0.162,0.274,0.25999999999999995,0.6960000000000001,0.0,0.39399999999999996,0.7663333333333333,0.47700000000000004,0.0703125,54,26,0.234375,180,94,4,34,136,0.2,28,28,0,0,0
663423,17948,Trent Thornton,TOR,27,2021,216,0.24074074,1036,49.0,217,908,4.184331797235023,577,0.635,0.253,0.177,0.321,0.25,0.747,0.0,0.475,0.763,0.59,0.04608294930875576,10,6,0.24423963133640553,53,23,3,12,40,0.23076923076923078,5,3,0,0,0
663423,17948,Trent Thornton,TOR,28,2022,189,0.1957672,971,46.0,189,664,3.513227513227513,434,0.654,0.306,0.143,0.242,0.309,0.6940000000000001,0.0,0.4529999999999999,0.794,0.667,0.037037037037037035,7,3,0.2275132275132275,43,16,3,7,30,0.1891891891891892,6,4,0,0,0
663423,17948,Trent Thornton,- - -,29,2023,125,0.208,943,62.2,250,916,3.664,614,0.6693333333333333,0.2866666666666667,0.154,0.258,0.301,0.7133333333333333,0.0,0.47733333333333333,0.7840000000000001,0.6503333333333333,0.032,8,8,0.296,74,28,2,16,36,0.3076923076923077,8,0,0,0,0
545333,12703,Trevor Bauer,LAD,30,2021,432,0.31712963,82,107.2,432,1787,4.136574074074074,1133,0.634,0.28,0.218,0.2769999999999999,0.225,0.72,0.0,0.457,0.6970000000000001,0.6,0.027777777777777776,12,8,0.26851851851851855,116,59,5,41,96,0.29927007299270075,22,3,0,0,0
641627,15046,Trevor Gott,MIL,29,2022,186,0.23655914,384,45.2,187,761,4.06951871657754,488,0.6409999999999999,0.275,0.186,0.2789999999999999,0.26,0.725,0.0,0.465,0.743,0.5670000000000001,0.016042780748663103,3,2,0.24598930481283424,46,25,3,8,36,0.18181818181818182,11,1,0,0,0
641627,15046,Trevor Gott,- - -,30,2023,261,0.23754789,340,116.0,522,1954,3.743295019157088,1250,0.6403333333333333,0.302,0.16166666666666665,0.25433333333333336,0.2816666666666666,0.698,0.0,0.4463333333333333,0.7683333333333334,0.5716666666666667,0.05363984674329502,28,18,0.24521072796934865,128,78,16,28,96,0.22580645161290322,8,4,0,0,0
656730,17722,Trevor Megill,MIN,28,2022,196,0.25,626,45.0,199,774,3.8894472361809047,508,0.6559999999999999,0.236,0.193,0.317,0.254,0.764,0.0,0.501,0.747,0.623,0.04020100502512563,8,4,0.35678391959798994,71,45,4,10,39,0.20408163265306123,14,4,0,0,0
656730,17722,Trevor Megill,MIL,29,2023,148,0.35135135,625,34.2,148,599,4.047297297297297,397,0.6629999999999999,0.295,0.2289999999999999,0.267,0.209,0.705,0.0,0.467,0.675,0.622,0.033783783783783786,5,4,0.35135135135135137,52,30,3,15,37,0.28846153846153844,11,1,0,0,0
670950,19309,Trevor Richards,- - -,28,2021,251,0.31075697,851,171.7,673,2850,4.234769687964339,1757,0.6192,0.238,0.2484,0.28419999999999995,0.22959999999999997,0.7619999999999999,0.0,0.4715999999999999,0.6746,0.5740000000000001,0.05646359583952452,38,28,0.1738484398216939,117,54,4,26,183,0.12440191387559808,27,8,0,0,0
670950,19309,Trevor Richards,TOR,29,2022,281,0.29181495,804,64.0,282,1163,4.124113475177305,685,0.589,0.238,0.267,0.257,0.238,0.762,0.0,0.449,0.649,0.532,0.05319148936170213,15,11,0.23049645390070922,65,37,4,11,71,0.13414634146341464,13,3,0,0,0
670950,19309,Trevor Richards,TOR,30,2023,315,0.33333333,782,72.2,316,1353,4.281645569620253,863,0.638,0.254,0.276,0.27,0.2,0.746,0.0,0.476,0.63,0.639,0.04430379746835443,14,6,0.27848101265822783,88,42,2,20,85,0.19047619047619047,15,5,0,0,0
669432,22286,Trevor Rogers,MIA,23,2021,550,0.28545455,883,133.0,550,2169,3.943636363636364,1427,0.6579999999999999,0.249,0.233,0.278,0.24,0.7509999999999999,0.0,0.494,0.69,0.569,0.05272727272727273,29,16,0.30363636363636365,167,109,12,32,125,0.20382165605095542,34,12,0,0,0
669432,22286,Trevor Rogers,MIA,24,2022,477,0.22222222,821,107.0,477,1940,4.067085953878407,1243,0.6409999999999999,0.236,0.1969999999999999,0.309,0.258,0.764,0.0,0.49,0.742,0.614,0.04612159329140461,22,15,0.28721174004192873,137,81,8,30,76,0.2830188679245283,18,7,0,0,0
663986,19932,Trevor Stephan,CLE,25,2021,282,0.26595745,986,63.1,283,1212,4.282685512367491,753,0.621,0.238,0.23,0.303,0.23,0.762,0.0,0.474,0.6990000000000001,0.583,0.03180212014134275,9,4,0.30742049469964666,87,49,6,15,60,0.2,8,4,0,0,0
663986,19932,Trevor Stephan,CLE,26,2022,267,0.3071161,918,63.2,267,1032,3.865168539325843,676,0.655,0.2319999999999999,0.271,0.256,0.241,0.768,0.0,0.503,0.647,0.644,0.033707865168539325,9,5,0.24719101123595505,66,39,5,9,73,0.10975609756097561,13,2,0,0,0
663986,19932,Trevor Stephan,CLE,27,2023,294,0.25510204,892,68.2,294,1128,3.836734693877551,704,0.624,0.2,0.244,0.288,0.267,0.8,0.0,0.499,0.6940000000000001,0.619,0.023809523809523808,7,5,0.25170068027210885,74,39,3,8,67,0.10666666666666667,12,1,0,0,0
592866,16977,Trevor Williams,- - -,29,2021,405,0.22222222,1119,181.3,810,3074,3.7950617283950616,2018,0.6589999999999999,0.25266666666666665,0.18099999999999997,0.2836666666666667,0.2826666666666667,0.7473333333333333,0.0,0.49300000000000005,0.7576666666666667,0.6763333333333333,0.04691358024691358,38,24,0.31851851851851853,258,150,18,40,138,0.2247191011235955,50,14,0,0,0
592866,16977,Trevor Williams,NYM,30,2022,372,0.22580645,1047,89.2,372,1407,3.782258064516129,896,0.637,0.233,0.183,0.294,0.29,0.767,0.0,0.488,0.7609999999999999,0.6829999999999999,0.024193548387096774,9,7,0.2661290322580645,99,48,5,17,67,0.20238095238095238,13,1,0,0,0
592866,16977,Trevor Williams,WSN,31,2023,659,0.16843703,1032,144.1,659,2625,3.983308042488619,1612,0.615,0.2339999999999999,0.145,0.316,0.304,0.7659999999999999,0.0,0.47,0.81,0.586,0.048558421851289835,32,21,0.22458270106221548,148,77,10,22,89,0.1981981981981982,11,10,0,0,0
663941,21584,Tristan Beck,SFG,27,2023,354,0.1920904,59,85.0,354,1298,3.6666666666666665,850,0.655,0.248,0.178,0.265,0.309,0.752,0.0,0.492,0.764,0.619,0.03954802259887006,14,9,0.2457627118644068,87,50,6,15,53,0.22058823529411764,14,3,0,0,0
663474,18000,Triston McKenzie,CLE,23,2021,495,0.27474747,663,120.0,498,1975,3.965863453815261,1246,0.631,0.2339999999999999,0.213,0.314,0.239,0.7659999999999999,0.0,0.484,0.721,0.629,0.0642570281124498,32,15,0.29518072289156627,147,84,3,22,114,0.16176470588235295,31,17,0,0,0
663474,18000,Triston McKenzie,CLE,24,2022,741,0.25641026,622,191.1,743,2807,3.7779273216689098,1889,0.6729999999999999,0.218,0.21,0.307,0.266,0.782,0.0,0.527,0.732,0.623,0.03633916554508748,27,16,0.3297442799461642,245,158,18,31,159,0.1631578947368421,38,11,0,0,0
656353,19871,Tucker Davidson,- - -,26,2022,243,0.13580247,233,103.30000000000001,486,1824,3.753086419753086,1092,0.597,0.254,0.17200000000000001,0.26133333333333336,0.31266666666666665,0.746,0.0,0.4453333333333333,0.769,0.5486666666666666,0.07407407407407407,36,24,0.205761316872428,100,58,8,10,56,0.15151515151515152,12,12,0,0,0
656353,19871,Tucker Davidson,- - -,27,2023,236,0.19491525,209,101.5,472,1696,3.593220338983051,1088,0.638,0.26999999999999996,0.17366666666666666,0.24033333333333332,0.31666666666666665,0.73,0.0,0.46433333333333326,0.7623333333333333,0.5499999999999999,0.05508474576271186,26,16,0.2669491525423729,126,78,14,22,70,0.2391304347826087,24,6,0,0,0
641302,17735,Tyler Alexander,DET,26,2021,451,0.19290466,18,106.1,451,1640,3.6363636363636362,1100,0.6709999999999999,0.255,0.149,0.295,0.302,0.745,0.0,0.5,0.8,0.6559999999999999,0.03325942350332594,15,7,0.2682926829268293,121,69,6,24,63,0.27586206896551724,15,8,0,0,0
641302,17735,Tyler Alexander,DET,27,2022,427,0.14285714,19,101.0,429,1591,3.7086247086247086,1057,0.664,0.237,0.131,0.31,0.322,0.763,0.0,0.507,0.8290000000000001,0.664,0.03263403263403263,14,11,0.23776223776223776,102,52,6,21,40,0.3442622950819672,6,1,0,0,0
641302,17735,Tyler Alexander,DET,28,2023,181,0.24309392,17,44.0,181,679,3.751381215469613,477,0.703,0.3,0.128,0.3,0.273,0.7,0.0,0.492,0.8170000000000001,0.7240000000000001,0.0,0,0,0.2265193370165746,41,20,1,18,26,0.4090909090909091,6,0,0,0,0
542881,12880,Tyler Anderson,- - -,31,2021,703,0.19061166,40,333.3,1408,5204,3.696022727272727,3608,0.6943333333333334,0.21633333333333327,0.18000000000000002,0.31,0.294,0.7836666666666666,0.0,0.5446666666666666,0.7703333333333333,0.6880000000000001,0.036931818181818184,52,32,0.3210227272727273,452,280,36,28,240,0.1044776119402985,46,16,0,0,0
542881,12880,Tyler Anderson,LAD,32,2022,707,0.19519095,34,178.2,707,2576,3.6435643564356437,1776,0.6890000000000001,0.235,0.186,0.283,0.296,0.765,0.0,0.527,0.757,0.6609999999999999,0.03818953323903819,27,20,0.31541725601131543,223,149,21,22,116,0.15942028985507245,30,7,0,0,0
542881,12880,Tyler Anderson,LAA,33,2023,629,0.18918919,28,141.0,631,2436,3.86053882725832,1550,0.636,0.218,0.218,0.281,0.283,0.782,0.0,0.498,0.721,0.597,0.04120443740095087,26,15,0.27892234548335976,176,107,12,16,103,0.13445378151260504,21,10,0,0,0
543022,4338,Tyler Chatwood,- - -,31,2021,145,0.26206897,186,64.0,290,1182,4.075862068965518,676,0.5906666666666668,0.237,0.238,0.2893333333333333,0.236,0.7629999999999999,0.0,0.45366666666666666,0.6880000000000001,0.4836666666666667,0.11724137931034483,34,16,0.23448275862068965,68,32,4,18,58,0.23684210526315788,8,18,0,0,0
641501,15126,Tyler Danish,BOS,27,2022,173,0.1849711,231,40.1,173,664,3.838150289017341,418,0.63,0.301,0.134,0.266,0.299,0.6990000000000001,0.0,0.44,0.8079999999999999,0.5379999999999999,0.04046242774566474,7,5,0.24855491329479767,43,24,2,7,25,0.21875,5,2,0,0,0
608648,13758,Tyler Duffey,MIN,30,2021,254,0.24015748,271,62.1,255,1052,4.125490196078432,650,0.618,0.297,0.166,0.286,0.251,0.703,0.0,0.434,0.764,0.616,0.0784313725490196,20,11,0.2823529411764706,72,38,0,18,43,0.29508196721311475,7,8,0,0,0
608648,13758,Tyler Duffey,MIN,31,2022,185,0.21081081,269,44.0,185,741,4.005405405405406,464,0.626,0.25,0.188,0.282,0.28,0.75,0.0,0.47,0.75,0.6,0.016216216216216217,3,1,0.2594594594594595,48,23,2,3,35,0.07894736842105263,3,1,0,0,0
656457,17964,Tyler Gilbert,ARI,27,2021,157,0.15923567,379,40.0,158,600,3.7974683544303796,403,0.672,0.216,0.132,0.36,0.293,0.784,0.0,0.527,0.8320000000000001,0.614,0.0189873417721519,3,1,0.25949367088607594,41,24,1,9,16,0.36,5,2,0,0,0
656457,17964,Tyler Gilbert,ARI,28,2022,146,0.1369863,360,34.1,146,564,3.863013698630137,369,0.654,0.255,0.146,0.287,0.312,0.745,0.0,0.488,0.804,0.603,0.0684931506849315,10,7,0.2602739726027397,38,21,5,2,18,0.1,4,2,0,0,0
663947,26231,Tyler Holton,DET,27,2023,324,0.22839506,417,85.1,324,1195,3.6882716049382718,804,0.6729999999999999,0.267,0.1969999999999999,0.249,0.287,0.733,0.0,0.493,0.732,0.688,0.030864197530864196,10,6,0.2623456790123457,85,42,6,20,54,0.2702702702702703,13,3,0,0,0
641755,18297,Tyler Kinley,COL,30,2021,295,0.23050847,555,70.1,296,1144,3.864864864864865,739,0.6459999999999999,0.207,0.231,0.292,0.2689999999999999,0.7929999999999999,0.0,0.512,0.708,0.601,0.04054054054054054,12,5,0.30067567567567566,89,55,8,15,53,0.22058823529411764,8,6,0,0,0
641816,16358,Tyler Mahle,CIN,26,2021,759,0.27667984,625,180.0,760,3196,4.205263157894737,2015,0.63,0.283,0.204,0.2769999999999999,0.236,0.7170000000000001,0.0,0.452,0.716,0.638,0.03684210526315789,28,18,0.2710526315789474,206,101,8,54,156,0.2571428571428571,29,10,0,0,0
641816,16358,Tyler Mahle,- - -,27,2022,503,0.25049702,574,240.4,1008,4192,4.158730158730159,2628,0.6386666666666666,0.27166666666666667,0.18399999999999994,0.28200000000000003,0.26266666666666666,0.7283333333333334,0.0,0.4653333333333333,0.747,0.6103333333333333,0.05357142857142857,54,40,0.2619047619047619,264,148,8,50,202,0.1984126984126984,52,14,0,0,0
643511,15541,Tyler Rogers,SFG,30,2021,326,0.16871166,884,81.0,327,1129,3.452599388379205,790,0.7,0.271,0.12,0.289,0.32,0.7290000000000001,0.0,0.51,0.835,0.642,0.01834862385321101,6,5,0.3302752293577982,108,70,8,17,38,0.3090909090909091,18,1,0,0,0
643511,15541,Tyler Rogers,SFG,31,2022,319,0.15360502,822,75.2,319,1166,3.6551724137931036,766,0.657,0.319,0.133,0.2319999999999999,0.316,0.6809999999999999,0.0,0.4479999999999999,0.805,0.639,0.0438871473354232,14,9,0.23824451410658307,76,53,6,7,42,0.14285714285714285,9,5,0,0,0
643511,15541,Tyler Rogers,SFG,32,2023,309,0.19417476,803,74.0,309,1124,3.6375404530744335,777,0.691,0.259,0.166,0.283,0.292,0.741,0.0,0.512,0.7759999999999999,0.647,0.045307443365695796,14,11,0.3042071197411003,94,64,2,13,47,0.21666666666666667,15,1,0,0,0
669330,20000,Tyler Wells,BAL,26,2021,224,0.29017857,1103,57.0,224,894,3.9910714285714284,615,0.688,0.2,0.226,0.337,0.237,0.8,0.0,0.55,0.7170000000000001,0.67,0.026785714285714284,6,6,0.2544642857142857,57,28,4,9,56,0.13846153846153847,11,0,0,0,0
669330,20000,Tyler Wells,BAL,27,2022,423,0.17966903,1033,103.2,425,1648,3.8776470588235292,1086,0.659,0.231,0.193,0.284,0.292,0.769,0.0,0.507,0.7490000000000001,0.616,0.021176470588235293,9,7,0.2752941176470588,117,60,8,9,67,0.11842105263157894,8,2,0,0,0
669330,20000,Tyler Wells,BAL,28,2023,470,0.24893617,1020,118.2,471,1904,4.042462845010616,1219,0.6409999999999999,0.263,0.1939999999999999,0.285,0.258,0.737,0.0,0.472,0.736,0.62,0.027600849256900213,13,9,0.2632696390658174,124,68,9,27,90,0.23076923076923078,22,4,0,0,0
656731,21318,Tylor Megill,NYM,25,2021,379,0.26121372,669,89.2,379,1554,4.100263852242744,1005,0.647,0.2269999999999999,0.2019999999999999,0.321,0.25,0.773,0.0,0.5,0.7390000000000001,0.675,0.052770448548812667,20,15,0.30606860158311344,116,62,7,14,85,0.1414141414141414,22,5,0,0,0
656731,21318,Tylor Megill,NYM,26,2022,200,0.255,627,47.1,200,790,3.95,510,0.6459999999999999,0.233,0.212,0.29,0.265,0.767,0.0,0.495,0.7240000000000001,0.625,0.045,9,9,0.32,64,40,1,11,40,0.21568627450980393,12,0,0,0,0
656731,21318,Tylor Megill,NYM,27,2023,567,0.18518519,626,126.1,568,2235,3.9348591549295775,1347,0.603,0.255,0.174,0.275,0.295,0.745,0.0,0.449,0.7659999999999999,0.542,0.0528169014084507,30,18,0.20774647887323944,118,60,11,26,79,0.24761904761904763,9,12,0,0,0
592826,11189,Vince Velasquez,- - -,29,2021,417,0.24220624,1065,187.5,840,3500,4.166666666666667,2178,0.6323333333333333,0.23466666666666666,0.22699999999999998,0.299,0.2396666666666666,0.7653333333333334,0.0,0.48433333333333334,0.7046666666666667,0.604,0.05476190476190476,46,32,0.30238095238095236,254,150,18,54,146,0.27,38,10,0,0,0
592826,11189,Vince Velasquez,CHW,30,2022,319,0.21630094,1000,75.1,320,1281,4.003125,827,0.6459999999999999,0.25,0.19,0.29,0.27,0.75,0.0,0.484,0.747,0.622,0.04375,14,11,0.284375,91,53,9,14,55,0.2028985507246377,17,3,0,0,0
592826,11189,Vince Velasquez,PIT,31,2023,162,0.22839506,974,37.1,162,650,4.012345679012346,414,0.637,0.263,0.2,0.271,0.266,0.737,0.0,0.469,0.728,0.642,0.018518518518518517,3,1,0.2839506172839506,46,25,3,8,29,0.21621621621621623,6,2,0,0,0
661269,19278,Vladimir Gutierrez,CIN,25,2021,496,0.17741935,428,114.0,496,1831,3.691532258064516,1158,0.632,0.267,0.173,0.251,0.309,0.733,0.0,0.4639999999999999,0.764,0.611,0.05241935483870968,26,17,0.22782258064516128,113,63,7,16,70,0.18604651162790697,14,9,0,0,0
661269,19278,Vladimir Gutierrez,CIN,26,2022,179,0.16201117,408,36.2,179,684,3.82122905027933,409,0.598,0.293,0.127,0.286,0.293,0.7070000000000001,0.0,0.423,0.82,0.547,0.05027932960893855,9,4,0.13966480446927373,25,11,0,10,19,0.3448275862068966,7,4,0,0,0
644364,15915,Víctor Arano,WSN,27,2022,187,0.23529412,36,42.0,187,678,3.625668449197861,439,0.647,0.221,0.228,0.262,0.289,0.779,0.0,0.504,0.708,0.652,0.03208556149732621,6,4,0.19786096256684493,37,21,2,7,37,0.1590909090909091,11,2,0,0,0
451584,7441,Wade Davis,KCR,35,2021,190,0.2,236,42.2,191,769,4.026178010471204,470,0.611,0.209,0.185,0.3279999999999999,0.2789999999999999,0.7909999999999999,0.0,0.484,0.7659999999999999,0.545,0.03664921465968586,7,4,0.18848167539267016,36,17,4,11,27,0.2894736842105263,5,3,0,0,0
489119,8779,Wade Miley,CIN,34,2021,690,0.18115942,682,163.0,690,2592,3.756521739130435,1628,0.628,0.244,0.181,0.261,0.314,0.7559999999999999,0.0,0.475,0.7609999999999999,0.578,0.043478260869565216,30,24,0.18695652173913044,129,75,11,34,90,0.27419354838709675,14,6,0,0,0
489119,8779,Wade Miley,CHC,35,2022,159,0.17610063,638,37.0,160,566,3.5375,358,0.633,0.291,0.179,0.209,0.321,0.7090000000000001,0.0,0.449,0.748,0.6559999999999999,0.0375,6,3,0.1875,30,13,1,4,24,0.14285714285714285,7,3,0,0,0
489119,8779,Wade Miley,MIL,36,2023,490,0.16122449,634,120.1,491,1873,3.814663951120163,1183,0.632,0.287,0.136,0.265,0.313,0.713,0.0,0.451,0.809,0.605,0.034623217922606926,17,13,0.21384928716904278,105,57,7,25,54,0.31645569620253167,18,4,0,0,0
621111,19374,Walker Buehler,LAD,26,2021,815,0.2601227,137,207.2,818,3152,3.8533007334963325,2120,0.6729999999999999,0.2689999999999999,0.193,0.281,0.257,0.731,0.0,0.492,0.735,0.652,0.03300733496332518,27,17,0.3154034229828851,258,165,12,59,151,0.28095238095238095,44,8,0,0,0
621111,19374,Walker Buehler,LAD,27,2022,274,0.21167883,133,65.0,274,1046,3.8175182481751824,672,0.642,0.226,0.192,0.289,0.293,0.774,0.0,0.497,0.752,0.62,0.021897810218978103,6,5,0.22627737226277372,62,34,3,10,48,0.1724137931034483,11,1,0,0,0
593833,15855,Wander Suero,WSN,29,2021,190,0.23157895,1007,42.2,190,759,3.9947368421052634,489,0.644,0.235,0.192,0.313,0.26,0.765,0.0,0.493,0.7490000000000001,0.579,0.03684210526315789,7,4,0.32105263157894737,61,33,3,8,36,0.18181818181818182,11,2,0,0,0
593974,14295,Wandy Peralta,- - -,29,2021,219,0.19634703,779,101.30000000000001,438,1616,3.689497716894977,1034,0.6493333333333333,0.22966666666666666,0.25366666666666665,0.22433333333333327,0.29266666666666663,0.7703333333333333,0.0,0.4996666666666667,0.6703333333333333,0.6633333333333333,0.045662100456621,20,10,0.2876712328767123,126,68,6,4,82,0.046511627906976744,20,8,0,0,0
593974,14295,Wandy Peralta,NYY,30,2022,223,0.21076233,741,56.1,223,816,3.6591928251121075,513,0.629,0.183,0.2769999999999999,0.2319999999999999,0.308,0.8170000000000001,0.0,0.513,0.6609999999999999,0.5870000000000001,0.04484304932735426,10,6,0.23318385650224216,52,29,1,3,44,0.06382978723404255,7,3,0,0,0
593974,14295,Wandy Peralta,NYY,31,2023,227,0.2246696,730,54.0,227,878,3.86784140969163,523,0.596,0.214,0.233,0.285,0.268,0.7859999999999999,0.0,0.4679999999999999,0.703,0.5770000000000001,0.048458149779735685,11,7,0.16299559471365638,37,14,0,5,46,0.09803921568627451,5,4,0,0,0
519293,8048,Will Smith,ATL,31,2021,283,0.30742049,966,68.0,283,1079,3.812720848056537,699,0.648,0.263,0.245,0.259,0.233,0.737,0.0,0.477,0.6679999999999999,0.633,0.038869257950530034,11,6,0.2791519434628975,79,45,2,19,68,0.21839080459770116,18,3,0,0,0
519293,8048,Will Smith,- - -,32,2022,261,0.24904215,898,118.0,522,1970,3.7739463601532566,1314,0.672,0.23766666666666666,0.24233333333333332,0.261,0.25933333333333336,0.7623333333333333,0.0,0.5123333333333333,0.6823333333333333,0.6723333333333333,0.03065134099616858,16,6,0.3524904214559387,184,118,12,14,116,0.1076923076923077,30,6,0,0,0
519293,8048,Will Smith,TEX,33,2023,226,0.24336283,870,57.1,227,863,3.801762114537445,578,0.67,0.246,0.218,0.27,0.266,0.754,0.0,0.505,0.711,0.643,0.04405286343612335,10,4,0.29955947136563876,68,35,2,7,48,0.12727272727272726,9,2,0,0,0
676684,19769,Will Vest,SEA,26,2021,156,0.17307692,1069,35.0,157,608,3.872611464968153,376,0.618,0.242,0.173,0.298,0.287,0.758,0.0,0.469,0.772,0.643,0.03821656050955414,6,3,0.2929936305732484,46,25,2,7,20,0.25925925925925924,3,3,0,0,0
676684,19769,Will Vest,DET,27,2022,272,0.23161765,1005,63.0,273,1086,3.978021978021978,695,0.64,0.252,0.177,0.306,0.265,0.748,0.0,0.479,0.763,0.623,0.02564102564102564,7,5,0.2673992673992674,73,39,4,22,41,0.3492063492063492,18,2,0,0,0
676684,19769,Will Vest,DET,28,2023,199,0.28140704,982,48.1,199,780,3.919597989949749,531,0.6809999999999999,0.303,0.1689999999999999,0.282,0.245,0.6970000000000001,0.0,0.474,0.757,0.643,0.04020100502512563,8,6,0.32663316582914576,65,40,1,19,37,0.3392857142857143,10,1,0,0,0
503449,7738,Wily Peralta,DET,32,2021,402,0.14427861,782,93.2,403,1554,3.8560794044665014,935,0.602,0.248,0.16,0.268,0.3229999999999999,0.752,0.0,0.452,0.787,0.5479999999999999,0.052109181141439205,21,14,0.20099255583126552,81,39,4,9,49,0.15517241379310345,6,7,0,0,0
503449,7738,Wily Peralta,DET,33,2022,168,0.19047619,742,38.1,168,698,4.154761904761905,413,0.5920000000000001,0.286,0.155,0.291,0.2689999999999999,0.7140000000000001,0.0,0.423,0.7829999999999999,0.5710000000000001,0.07738095238095238,13,6,0.25,42,15,1,5,27,0.15625,3,7,0,0,0
666974,25911,Yennier Cano,BAL,29,2023,283,0.22968198,134,72.2,283,1018,3.597173144876325,679,0.6679999999999999,0.244,0.193,0.265,0.297,0.7559999999999999,0.0,0.504,0.745,0.6890000000000001,0.0176678445229682,5,3,0.24381625441696114,69,29,3,10,55,0.15384615384615385,13,0,0,0,0
554340,12095,Yimi García,- - -,30,2021,237,0.25316456,362,114.4,474,1888,3.9831223628691985,1268,0.672,0.25133333333333335,0.20199999999999987,0.29866666666666664,0.24766666666666667,0.7486666666666667,0.0,0.5026666666666667,0.73,0.5906666666666666,0.05907172995780591,28,18,0.270042194092827,128,80,8,22,98,0.18333333333333332,24,0,0,0,0
554340,12095,Yimi García,TOR,31,2022,247,0.23481781,346,61.0,249,1039,4.172690763052209,667,0.642,0.255,0.18,0.312,0.253,0.745,0.0,0.478,0.759,0.61,0.05220883534136546,13,8,0.20481927710843373,51,26,2,11,47,0.1896551724137931,6,2,0,0,0
554340,12095,Yimi García,TOR,32,2023,282,0.28014184,311,66.0,282,1100,3.900709219858156,703,0.639,0.246,0.236,0.259,0.259,0.754,0.0,0.482,0.687,0.635,0.028368794326241134,8,5,0.26595744680851063,75,43,7,15,64,0.189873417721519,11,2,0,0,0
670990,19444,Yohan Ramírez,- - -,27,2022,167,0.19161677,784,84.3,385,1438,3.735064935064935,883,0.6092000000000001,0.32039999999999996,0.174,0.22599999999999998,0.2794,0.6796,0.0,0.4128,0.7618,0.5786,0.03896103896103896,15,11,0.2623376623376623,101,57,7,27,48,0.36,16,2,0,0,0
